CurrentTime	Cell0:A	Cell0:B	Cell0:C	Cell1:A	Cell1:B	Cell1:C
4.4488	1584	3845	1082	2985	1609	1301
4.4492	1584	3845	1082	2986	1610	1300
4.44955	1584	3845	1082	2986	1610	1300
4.44973	1584	3845	1082	2987	1611	1299
4.44982	1584	3845	1082	2987	1611	1299
4.44987	1584	3845	1082	2987	1611	1299
4.45	1584	3845	1082	2987	1611	1299
4.45002	1584	3845	1082	2987	1611	1299
4.45022	1584	3845	1082	2985	1609	1301
4.45031	1584	3845	1082	2985	1609	1301
4.45033	1584	3845	1082	2984	1609	1301
4.45048	1584	3845	1082	2984	1609	1301
4.4505	1584	3845	1082	2984	1609	1301
4.45051	1583	3845	1082	2984	1609	1301
4.45068	1584	3846	1081	2984	1609	1301
4.45075	1584	3846	1081	2984	1609	1301
4.45078	1584	3846	1081	2984	1609	1301
4.45079	1584	3846	1081	2984	1608	1301
4.45083	1585	3847	1080	2984	1608	1301
4.45083	1585	3847	1080	2983	1607	1302
4.45135	1585	3847	1080	2983	1607	1302
4.45165	1586	3848	1079	2983	1607	1302
4.4519	1585	3847	1080	2983	1607	1302
4.45213	1585	3847	1080	2983	1607	1302
4.45216	1585	3847	1080	2983	1607	1302
4.45247	1585	3847	1080	2983	1607	1302
4.45247	1585	3847	1080	2983	1607	1302
4.4526	1585	3847	1080	2984	1608	1301
4.45268	1585	3847	1080	2984	1608	1301
4.45306	1586	3848	1079	2984	1608	1301
4.45312	1586	3848	1079	2985	1609	1300
4.45318	1586	3848	1079	2985	1609	1300
4.45328	1586	3848	1079	2985	1609	1300
4.45329	1586	3848	1079	2984	1608	1301
4.45359	1586	3848	1079	2984	1608	1301
4.45375	1586	3848	1079	2984	1608	1301
4.45382	1586	3848	1079	2985	1609	1300
4.45405	1586	3848	1079	2985	1608	1300
4.4541	1586	3848	1079	2985	1608	1300
4.45412	1586	3848	1079	2985	1608	1300
4.45414	1586	3848	1079	2985	1608	1300
4.45417	1587	3849	1078	2985	1608	1300
4.45434	1586	3849	1078	2985	1608	1300
4.45492	1586	3849	1078	2985	1608	1300
4.45547	1585	3848	1079	2985	1608	1300
4.45554	1585	3848	1079	2986	1609	1299
4.45563	1586	3849	1078	2986	1609	1299
4.45573	1586	3849	1078	2986	1609	1299
4.45604	1586	3849	1078	2986	1609	1299
4.45624	1586	3849	1078	2986	1609	1299
4.45655	1586	3849	1078	2987	1610	1298
4.45703	1586	3849	1078	2987	1610	1298
4.45711	1586	3849	1078	2988	1611	1297
4.45736	1587	3850	1077	2988	1611	1297
4.45737	1587	3850	1077	2988	1611	1297
4.45777	1587	3850	1077	2987	1610	1298
4.45777	1587	3850	1077	2987	1610	1298
4.45804	1587	3850	1077	2987	1610	1298
4.45818	1587	3850	1077	2987	1610	1298
4.45858	1584	3847	1080	2987	1610	1298
4.45877	1584	3847	1080	2987	1610	1298
4.4589	1584	3847	1080	2987	1610	1298
4.459	1584	3847	1080	2987	1610	1298
4.459	1584	3847	1080	2987	1610	1298
4.45905	1584	3847	1080	2987	1610	1298
4.45915	1584	3847	1080	2987	1610	1298
4.45933	1584	3847	1080	2987	1610	1298
4.45934	1584	3847	1080	2987	1610	1298
4.45936	1584	3847	1080	2987	1610	1298
4.45938	1584	3847	1080	2987	1610	1298
4.45957	1584	3847	1080	2987	1610	1298
4.45976	1585	3848	1079	2987	1610	1298
4.45982	1585	3848	1079	2987	1610	1298
4.45988	1584	3847	1080	2987	1610	1298
4.46021	1584	3847	1080	2987	1610	1298
4.46032	1585	3848	1079	2987	1610	1298
4.46063	1585	3848	1079	2987	1610	1298
4.46083	1585	3848	1079	2987	1610	1298
4.46095	1585	3848	1079	2987	1610	1298
4.46098	1585	3848	1079	2987	1610	1298
4.4612	1585	3848	1079	2987	1610	1298
4.46121	1585	3848	1079	2987	1610	1298
4.46128	1585	3848	1079	2987	1610	1298
4.46145	1585	3848	1079	2988	1611	1297
4.46153	1585	3848	1079	2988	1611	1297
4.46174	1585	3848	1079	2988	1611	1297
4.46179	1585	3848	1079	2988	1611	1297
4.46197	1585	3848	1079	2989	1612	1296
4.46225	1585	3848	1079	2989	1612	1296
4.46227	1586	3849	1078	2989	1612	1296
4.46245	1586	3849	1078	2988	1611	1297
4.46264	1587	3850	1077	2988	1611	1297
4.46308	1587	3850	1077	2988	1611	1297
4.46342	1587	3850	1077	2987	1610	1298
4.4635	1587	3850	1077	2987	1610	1298
4.46367	1588	3851	1076	2987	1610	1298
4.4639	1588	3851	1076	2987	1610	1298
4.46405	1586	3849	1078	2987	1610	1298
4.46426	1586	3849	1078	2987	1610	1298
4.46439	1586	3849	1078	2987	1610	1298
4.46466	1587	3850	1077	2987	1610	1298
4.46472	1587	3850	1077	2987	1610	1298
4.46482	1587	3850	1077	2987	1610	1298
4.465	1587	3850	1077	2987	1610	1298
4.46521	1587	3850	1077	2987	1610	1298
4.46534	1587	3850	1077	2988	1611	1297
4.46535	1587	3850	1077	2988	1611	1297
4.46553	1587	3850	1077	2988	1611	1297
4.46568	1587	3850	1077	2988	1611	1297
4.46572	1588	3851	1076	2988	1611	1297
4.4658	1588	3851	1076	2988	1611	1297
4.46585	1588	3851	1076	2988	1611	1297
4.46586	1588	3851	1076	2988	1611	1297
4.46612	1589	3852	1075	2988	1611	1297
4.46635	1589	3852	1075	2988	1611	1297
4.46637	1589	3852	1075	2988	1611	1297
4.46662	1589	3852	1075	2988	1611	1297
4.46674	1589	3852	1075	2988	1611	1297
4.46679	1589	3852	1075	2988	1611	1297
4.4671	1589	3852	1075	2989	1612	1296
4.46713	1589	3852	1075	2989	1612	1296
4.46714	1589	3852	1075	2989	1612	1296
4.46717	1589	3852	1075	2990	1613	1295
4.46717	1589	3852	1075	2990	1613	1295
4.46741	1589	3852	1075	2990	1613	1295
4.46749	1589	3852	1075	2990	1613	1295
4.46749	1590	3853	1074	2990	1613	1295
4.4675	1590	3853	1074	2990	1613	1295
4.46762	1590	3853	1074	2990	1613	1295
4.46767	1590	3853	1074	2990	1613	1295
4.46774	1590	3853	1074	2991	1614	1294
4.46796	1590	3853	1074	2991	1614	1294
4.46798	1590	3853	1074	2991	1614	1294
4.46813	1589	3852	1075	2991	1614	1294
4.46834	1589	3852	1075	2991	1614	1294
4.46836	1589	3852	1075	2992	1615	1293
4.4685	1589	3852	1075	2992	1615	1293
4.46864	1590	3853	1074	2992	1615	1293
4.4688	1590	3853	1074	2992	1615	1293
4.46884	1590	3853	1074	2991	1614	1294
4.46891	1590	3853	1074	2992	1615	1293
4.4693	1590	3853	1074	2992	1615	1293
4.46944	1590	3853	1074	2992	1615	1293
4.46947	1590	3853	1074	2992	1615	1293
4.46962	1590	3853	1074	2993	1616	1292
4.46968	1590	3853	1074	2992	1615	1293
4.46986	1589	3853	1074	2992	1615	1293
4.46988	1590	3854	1073	2992	1615	1293
4.46989	1590	3854	1073	2992	1615	1293
4.47005	1590	3854	1073	2992	1615	1293
4.47006	1590	3854	1073	2992	1615	1293
4.47026	1590	3854	1073	2992	1615	1293
4.47043	1590	3854	1073	2992	1615	1293
4.4705	1590	3854	1073	2991	1614	1294
4.47051	1590	3854	1073	2991	1614	1294
4.47054	1590	3854	1073	2991	1614	1294
4.47086	1590	3854	1073	2991	1614	1294
4.47101	1590	3854	1073	2992	1615	1293
4.47112	1590	3854	1073	2992	1615	1293
4.47121	1590	3854	1073	2992	1615	1293
4.47125	1590	3854	1073	2992	1615	1293
4.47136	1590	3854	1073	2991	1614	1294
4.47149	1590	3854	1073	2991	1614	1294
4.47155	1591	3855	1072	2991	1614	1294
4.47202	1591	3855	1072	2991	1614	1294
4.47204	1591	3855	1072	2991	1614	1294
4.47207	1591	3855	1072	2991	1614	1294
4.47241	1590	3854	1073	2991	1614	1294
4.47262	1590	3854	1073	2991	1614	1294
4.47288	1590	3854	1073	2991	1614	1294
4.47296	1590	3854	1073	2990	1613	1295
4.47364	1590	3854	1073	2990	1613	1295
4.4737	1590	3854	1073	2991	1614	1294
4.47382	1590	3854	1073	2991	1614	1294
4.47386	1590	3854	1073	2992	1615	1293
4.474	1591	3855	1072	2992	1615	1293
4.47402	1592	3856	1071	2992	1615	1293
4.47452	1592	3856	1071	2992	1615	1293
4.47452	1592	3856	1071	2991	1614	1294
4.47454	1592	3856	1071	2991	1614	1294
4.47456	1592	3856	1071	2992	1615	1293
4.47459	1592	3856	1071	2992	1615	1293
4.47465	1592	3856	1071	2992	1615	1293
4.47492	1592	3856	1071	2993	1616	1292
4.47495	1592	3856	1071	2993	1616	1292
4.47513	1592	3856	1071	2993	1616	1292
4.47533	1593	3857	1070	2993	1616	1292
4.47533	1593	3857	1070	2992	1615	1293
4.47539	1593	3857	1070	2992	1615	1293
4.47551	1593	3857	1070	2993	1616	1292
4.47551	1593	3857	1070	2993	1616	1292
4.47608	1593	3857	1070	2993	1616	1292
4.47615	1594	3858	1069	2993	1616	1292
4.47623	1594	3858	1069	2993	1616	1292
4.47647	1594	3858	1069	2993	1616	1292
4.47668	1594	3858	1069	2993	1616	1292
4.47697	1594	3858	1069	2993	1616	1292
4.47701	1594	3858	1069	2992	1615	1293
4.47744	1595	3859	1068	2992	1615	1293
4.47769	1595	3859	1068	2992	1615	1293
4.4777	1595	3859	1068	2992	1615	1293
4.47778	1595	3859	1068	2993	1616	1292
4.4786	1595	3859	1068	2993	1616	1292
4.47877	1595	3859	1068	2993	1616	1292
4.47878	1595	3859	1068	2993	1616	1292
4.47927	1595	3859	1068	2993	1616	1292
4.47942	1595	3859	1068	2993	1616	1292
4.4795	1593	3857	1070	2993	1616	1292
4.47955	1593	3857	1070	2993	1616	1292
4.47959	1594	3858	1069	2993	1616	1292
4.47968	1594	3858	1069	2993	1616	1292
4.47985	1594	3858	1069	2994	1617	1291
4.47994	1594	3858	1069	2994	1617	1291
4.48011	1594	3858	1069	2994	1617	1291
4.48023	1594	3858	1069	2993	1617	1291
4.48063	1594	3858	1069	2992	1616	1292
4.48064	1595	3859	1068	2992	1616	1292
4.48105	1595	3859	1068	2992	1616	1292
4.4814	1595	3859	1068	2992	1616	1292
4.48154	1595	3859	1068	2992	1616	1292
4.48176	1595	3859	1068	2992	1616	1292
4.48187	1595	3859	1068	2993	1617	1291
4.48234	1595	3859	1068	2993	1617	1291
4.48245	1595	3859	1068	2994	1618	1290
4.4825	1595	3859	1068	2994	1618	1290
4.48252	1595	3859	1068	2994	1618	1290
4.48268	1595	3859	1068	2995	1619	1289
4.48276	1592	3856	1071	2995	1619	1289
4.48277	1592	3856	1071	2995	1619	1289
4.4835	1592	3856	1071	2995	1619	1289
4.4835	1591	3855	1072	2994	1618	1290
4.48351	1591	3855	1072	2993	1617	1291
4.48367	1591	3855	1072	2993	1617	1291
4.48378	1591	3855	1072	2993	1617	1291
4.48389	1591	3855	1072	2994	1618	1290
4.48394	1591	3855	1072	2994	1618	1290
4.48398	1591	3855	1072	2995	1619	1289
4.48412	1591	3855	1072	2995	1619	1289
4.48419	1591	3855	1072	2995	1619	1289
4.48427	1591	3855	1072	2995	1619	1289
4.48432	1591	3855	1072	2995	1619	1289
4.48462	1591	3855	1072	2994	1618	1290
4.48473	1591	3855	1072	2994	1618	1290
4.48474	1591	3855	1072	2994	1618	1290
4.48485	1591	3855	1072	2994	1618	1290
4.48488	1591	3855	1072	2994	1618	1290
4.48513	1591	3855	1072	2994	1618	1290
4.48539	1591	3855	1072	2994	1618	1290
4.48546	1591	3855	1072	2994	1618	1290
4.48547	1591	3855	1072	2994	1618	1290
4.48548	1591	3855	1072	2994	1618	1290
4.4855	1591	3855	1072	2994	1618	1290
4.48554	1591	3855	1072	2994	1618	1290
4.48565	1591	3855	1072	2994	1618	1290
4.4857	1591	3855	1072	2994	1618	1290
4.48595	1591	3855	1072	2994	1618	1290
4.48612	1590	3854	1073	2994	1618	1290
4.4862	1591	3855	1072	2994	1618	1290
4.4863	1591	3855	1072	2994	1618	1290
4.48677	1591	3855	1072	2994	1618	1290
4.48677	1591	3855	1072	2994	1618	1290
4.48696	1591	3855	1072	2994	1618	1290
4.48723	1591	3855	1072	2993	1618	1290
4.48729	1591	3855	1072	2993	1618	1290
4.48737	1591	3855	1072	2993	1618	1290
4.48751	1591	3855	1072	2993	1618	1290
4.48758	1591	3855	1072	2993	1618	1290
4.48763	1591	3855	1072	2993	1618	1290
4.48784	1592	3856	1071	2993	1618	1290
4.48811	1592	3856	1071	2993	1618	1290
4.48812	1592	3856	1071	2994	1619	1289
4.48812	1592	3856	1071	2994	1619	1289
4.48813	1592	3856	1071	2993	1619	1289
4.4884	1592	3856	1071	2994	1620	1288
4.48849	1592	3856	1071	2993	1619	1289
4.48869	1592	3856	1071	2994	1620	1288
4.48884	1592	3856	1071	2994	1620	1288
4.48891	1592	3856	1071	2994	1620	1288
4.48915	1592	3856	1071	2994	1620	1288
4.48922	1592	3856	1071	2994	1620	1288
4.48922	1592	3856	1071	2994	1620	1288
4.48953	1592	3856	1071	2994	1620	1288
4.4899	1592	3856	1071	2994	1620	1288
4.49003	1593	3857	1070	2994	1620	1288
4.49063	1593	3857	1070	2994	1620	1288
4.49085	1593	3857	1070	2994	1620	1288
4.49088	1593	3857	1070	2994	1620	1288
4.49125	1593	3857	1070	2994	1620	1288
4.49128	1594	3858	1069	2994	1620	1288
4.49152	1594	3858	1069	2994	1619	1288
4.49152	1594	3858	1069	2995	1620	1287
4.49167	1594	3858	1069	2995	1620	1287
4.49167	1594	3858	1069	2992	1617	1290
4.49248	1594	3858	1069	2991	1616	1291
4.49253	1594	3858	1069	2991	1616	1291
4.49263	1594	3858	1069	2991	1616	1291
4.49272	1594	3858	1069	2991	1616	1291
4.49291	1594	3858	1069	2992	1617	1290
4.49305	1594	3858	1069	2992	1617	1290
4.4933	1594	3858	1069	2993	1618	1289
4.49332	1594	3858	1069	2991	1616	1291
4.49332	1594	3858	1069	2991	1616	1291
4.49339	1594	3858	1069	2991	1616	1291
4.49412	1594	3858	1069	2991	1616	1291
4.49412	1594	3858	1069	2991	1616	1291
4.49422	1594	3858	1069	2991	1616	1291
4.49438	1594	3858	1069	2991	1616	1291
4.49443	1594	3858	1069	2991	1616	1291
4.4945	1594	3858	1069	2991	1616	1291
4.49456	1594	3858	1069	2991	1616	1291
4.49493	1594	3858	1069	2991	1616	1291
4.49494	1594	3858	1069	2991	1616	1291
4.49513	1594	3858	1069	2991	1616	1291
4.49548	1595	3859	1068	2991	1616	1291
4.49549	1595	3859	1068	2992	1617	1290
4.49554	1595	3859	1068	2992	1617	1290
4.49554	1595	3859	1068	2992	1617	1290
4.49555	1595	3859	1068	2992	1617	1290
4.49575	1595	3859	1068	2992	1617	1290
4.49578	1595	3859	1068	2991	1616	1291
4.49581	1595	3859	1068	2991	1616	1291
4.49591	1596	3860	1067	2991	1616	1291
4.49604	1596	3860	1067	2991	1616	1291
4.49608	1596	3860	1067	2991	1616	1291
4.4961	1596	3860	1067	2991	1616	1291
4.49641	1596	3860	1067	2991	1617	1291
4.49649	1596	3860	1067	2991	1617	1291
4.49657	1596	3860	1067	2991	1617	1291
4.49738	1595	3859	1068	2991	1617	1291
4.49748	1595	3859	1068	2991	1617	1291
4.49754	1595	3859	1068	2991	1617	1291
4.49759	1595	3859	1068	2992	1618	1290
4.49763	1595	3859	1068	2992	1618	1290
4.49776	1595	3859	1068	2992	1618	1290
4.49785	1595	3859	1068	2992	1618	1290
4.498	1595	3859	1068	2992	1618	1290
4.49813	1595	3859	1068	2992	1618	1290
4.4982	1595	3859	1068	2992	1618	1290
4.4982	1595	3859	1068	2991	1617	1291
4.49875	1595	3859	1068	2991	1617	1291
4.49902	1595	3859	1068	2991	1617	1291
4.49928	1595	3859	1068	2991	1617	1291
4.49929	1595	3859	1068	2991	1617	1291
4.49932	1595	3859	1068	2991	1617	1291
4.49953	1595	3859	1068	2991	1617	1291
4.49958	1595	3859	1068	2991	1617	1291
4.49974	1595	3859	1068	2991	1617	1291
4.49976	1595	3859	1068	2991	1617	1291
4.49983	1595	3859	1068	2991	1617	1291
4.49983	1595	3859	1068	2991	1617	1291
4.49983	1595	3859	1068	2991	1617	1291
4.49983	1594	3858	1069	2991	1617	1291
4.49988	1594	3858	1069	2991	1617	1291
4.49994	1595	3859	1068	2991	1617	1291
4.49999	1595	3859	1068	2991	1617	1291
4.5003	1595	3859	1068	2991	1617	1291
4.50065	1595	3859	1068	2990	1617	1291
4.50069	1594	3858	1069	2990	1617	1291
4.50089	1594	3858	1069	2990	1617	1291
4.50104	1593	3858	1069	2990	1617	1291
4.50106	1593	3858	1069	2991	1618	1290
4.50147	1593	3858	1069	2991	1618	1290
4.50154	1593	3858	1069	2990	1617	1291
4.50228	1593	3858	1069	2990	1617	1291
4.50232	1593	3858	1069	2989	1616	1292
4.50245	1593	3858	1069	2989	1616	1292
4.50254	1594	3859	1068	2989	1616	1292
4.50258	1594	3859	1068	2990	1617	1291
4.50276	1594	3859	1068	2990	1617	1291
4.50304	1594	3859	1068	2990	1617	1291
4.5031	1594	3859	1068	2991	1618	1290
4.50353	1594	3859	1068	2991	1618	1290
4.50383	1594	3859	1068	2991	1618	1290
4.50392	1595	3860	1067	2991	1618	1290
4.50398	1594	3859	1068	2990	1617	1291
4.50422	1594	3859	1068	2990	1617	1291
4.5044	1594	3859	1068	2990	1617	1291
4.5046	1594	3859	1068	2990	1617	1291
4.50462	1594	3859	1068	2990	1617	1291
4.50462	1594	3859	1068	2991	1618	1290
4.50473	1594	3859	1068	2991	1618	1290
4.5048	1594	3859	1068	2991	1618	1290
4.5053	1594	3859	1068	2991	1618	1290
4.50536	1595	3860	1067	2991	1618	1290
4.50546	1595	3860	1067	2991	1618	1290
4.50555	1596	3861	1066	2991	1618	1290
4.50598	1596	3861	1066	2989	1616	1292
4.50629	1596	3861	1066	2989	1616	1292
4.50633	1596	3861	1066	2990	1617	1291
4.50636	1596	3861	1066	2990	1617	1291
4.50637	1596	3861	1066	2991	1618	1290
4.50653	1596	3861	1066	2991	1618	1290
4.50655	1596	3861	1066	2991	1618	1290
4.50659	1596	3861	1066	2991	1618	1290
4.50663	1597	3862	1065	2991	1618	1290
4.50674	1597	3862	1065	2990	1618	1290
4.5068	1597	3862	1065	2990	1618	1290
4.50693	1597	3862	1065	2990	1618	1290
4.50698	1597	3862	1065	2990	1618	1290
4.50718	1597	3862	1065	2991	1619	1289
4.50719	1597	3862	1065	2991	1619	1289
4.50729	1597	3862	1065	2991	1619	1289
4.50752	1597	3862	1065	2990	1619	1289
4.50773	1597	3862	1065	2990	1619	1289
4.50782	1597	3862	1065	2991	1620	1288
4.50797	1597	3862	1065	2991	1620	1288
4.508	1597	3862	1065	2991	1620	1288
4.508	1596	3861	1066	2991	1620	1288
4.50876	1596	3861	1066	2990	1619	1289
4.50877	1596	3861	1066	2990	1619	1289
4.50882	1596	3861	1066	2990	1619	1289
4.50897	1596	3861	1066	2990	1619	1289
4.50908	1596	3861	1066	2990	1619	1289
4.50923	1596	3861	1066	2990	1619	1289
4.5094	1596	3861	1066	2990	1619	1289
4.50954	1596	3861	1066	2990	1619	1289
4.50956	1597	3862	1065	2990	1619	1289
4.50963	1597	3862	1065	2990	1619	1289
4.50972	1597	3862	1065	2990	1619	1289
4.50989	1597	3862	1065	2990	1619	1289
4.51008	1597	3862	1065	2990	1619	1289
4.51011	1597	3862	1065	2990	1619	1289
4.51017	1597	3862	1065	2990	1619	1289
4.51038	1597	3862	1065	2990	1619	1289
4.51042	1597	3862	1065	2990	1619	1289
4.51045	1597	3862	1065	2990	1619	1289
4.5109	1597	3862	1065	2988	1617	1291
4.51098	1597	3862	1065	2988	1617	1291
4.5111	1597	3862	1065	2988	1617	1291
4.51121	1597	3862	1065	2988	1617	1291
4.51127	1597	3862	1065	2989	1618	1290
4.51139	1597	3862	1065	2989	1618	1290
4.51149	1597	3862	1065	2989	1618	1290
4.51151	1597	3862	1065	2989	1618	1290
4.51189	1597	3862	1065	2989	1618	1290
4.51208	1597	3862	1065	2989	1618	1290
4.51209	1596	3861	1066	2989	1618	1290
4.51217	1596	3861	1066	2989	1618	1290
4.51222	1596	3861	1066	2989	1618	1290
4.51248	1596	3861	1066	2989	1618	1290
4.5129	1596	3861	1066	2989	1618	1290
4.5132	1595	3860	1067	2989	1618	1290
4.51362	1595	3860	1067	2990	1619	1289
4.51372	1595	3860	1067	2991	1620	1288
4.51394	1594	3859	1068	2990	1619	1289
4.51404	1594	3859	1068	2990	1619	1289
4.51408	1594	3859	1068	2990	1619	1289
4.51415	1594	3859	1068	2990	1619	1289
4.51418	1594	3859	1068	2990	1619	1289
4.51432	1594	3859	1068	2990	1619	1289
4.51453	1594	3859	1068	2990	1619	1289
4.51457	1594	3859	1068	2989	1618	1290
4.51463	1594	3859	1068	2989	1618	1290
4.51489	1594	3859	1068	2989	1618	1290
4.51489	1594	3858	1068	2989	1618	1290
4.51492	1594	3858	1068	2989	1618	1290
4.51512	1595	3859	1067	2989	1618	1290
4.51535	1595	3859	1067	2989	1618	1290
4.51538	1594	3858	1068	2989	1618	1290
4.51559	1594	3858	1068	2989	1618	1290
4.51561	1594	3858	1068	2989	1618	1290
4.51577	1594	3858	1068	2989	1618	1290
4.51591	1594	3858	1068	2989	1618	1290
4.51617	1594	3858	1068	2989	1618	1290
4.51617	1594	3858	1068	2989	1618	1290
4.51632	1594	3858	1068	2989	1618	1290
4.51642	1594	3858	1068	2990	1619	1289
4.5169	1594	3858	1068	2990	1619	1289
4.51698	1594	3858	1068	2990	1619	1289
4.51737	1594	3858	1068	2989	1618	1290
4.51744	1594	3858	1068	2989	1618	1290
4.51754	1594	3858	1068	2989	1618	1290
4.51763	1594	3858	1068	2989	1618	1290
4.5178	1594	3858	1068	2989	1618	1290
4.5178	1594	3858	1068	2989	1618	1290
4.51784	1593	3857	1069	2989	1618	1290
4.51809	1593	3857	1069	2989	1618	1290
4.51823	1593	3857	1069	2988	1618	1290
4.51858	1593	3857	1069	2988	1618	1290
4.51862	1594	3858	1068	2988	1618	1290
4.51877	1594	3858	1068	2986	1616	1292
4.51889	1594	3858	1068	2986	1616	1292
4.51918	1595	3859	1067	2986	1616	1292
4.51943	1595	3859	1067	2986	1616	1292
4.51945	1595	3859	1067	2986	1616	1292
4.51945	1595	3859	1067	2986	1616	1292
4.51953	1595	3859	1067	2986	1616	1292
4.51973	1595	3859	1067	2986	1616	1292
4.51984	1595	3859	1067	2986	1616	1292
4.52025	1595	3859	1067	2986	1616	1292
4.52079	1593	3857	1069	2986	1616	1292
4.52107	1594	3858	1068	2986	1616	1292
4.52157	1594	3858	1068	2986	1616	1292
4.52188	1594	3858	1068	2986	1616	1292
4.5219	1594	3858	1068	2985	1615	1293
4.52193	1594	3858	1068	2985	1615	1293
4.52197	1594	3858	1068	2985	1615	1293
4.52206	1594	3858	1068	2986	1616	1292
4.52212	1593	3858	1068	2986	1616	1292
4.52215	1593	3858	1068	2986	1616	1292
4.52223	1593	3858	1068	2986	1616	1292
4.52226	1593	3858	1068	2986	1616	1292
4.52238	1593	3858	1068	2986	1616	1292
4.52246	1593	3858	1068	2986	1616	1292
4.5227	1593	3858	1068	2987	1617	1291
4.52276	1593	3858	1068	2986	1616	1292
4.52352	1593	3858	1068	2987	1617	1291
4.52363	1593	3858	1068	2987	1617	1291
4.52426	1593	3858	1068	2987	1617	1291
4.52433	1593	3858	1068	2987	1616	1291
4.52433	1593	3858	1068	2986	1615	1292
4.52483	1593	3858	1068	2986	1615	1292
4.52515	1593	3858	1068	2986	1615	1292
4.52517	1593	3858	1068	2985	1614	1293
4.52521	1593	3858	1068	2985	1614	1293
4.52535	1593	3858	1068	2986	1615	1292
4.52554	1593	3858	1068	2987	1616	1291
4.52597	1593	3858	1068	2987	1616	1291
4.52601	1593	3858	1068	2986	1615	1292
4.52636	1593	3858	1068	2986	1615	1292
4.52638	1593	3858	1068	2986	1615	1292
4.5264	1594	3859	1067	2986	1615	1292
4.52657	1594	3859	1067	2986	1615	1292
4.52658	1594	3859	1067	2986	1615	1292
4.52678	1594	3859	1067	2986	1615	1292
4.5268	1594	3859	1067	2986	1615	1292
4.52692	1594	3859	1067	2986	1615	1292
4.52711	1594	3859	1067	2986	1615	1292
4.52713	1594	3859	1067	2986	1615	1292
4.52721	1594	3859	1067	2986	1615	1292
4.52757	1594	3859	1067	2986	1615	1292
4.5276	1594	3859	1067	2986	1615	1292
4.52761	1594	3859	1067	2986	1615	1292
4.52764	1594	3859	1067	2986	1615	1292
4.52768	1594	3859	1067	2986	1615	1292
4.52795	1595	3860	1066	2986	1615	1292
4.52813	1595	3860	1066	2986	1615	1292
4.52842	1595	3860	1066	2986	1615	1292
4.52886	1595	3860	1066	2986	1615	1292
4.52912	1596	3861	1065	2986	1615	1292
4.52921	1596	3861	1065	2985	1615	1292
4.52923	1597	3862	1064	2985	1615	1292
4.52945	1597	3862	1064	2985	1615	1292
4.52947	1597	3862	1064	2985	1615	1292
4.52953	1597	3861	1064	2985	1616	1292
4.52956	1597	3861	1064	2985	1616	1292
4.52958	1598	3862	1063	2985	1616	1292
4.53005	1598	3862	1063	2985	1616	1292
4.53009	1598	3862	1063	2984	1615	1293
4.53045	1598	3862	1063	2984	1615	1293
4.5307	1598	3862	1063	2984	1615	1293
4.53087	1599	3863	1062	2984	1615	1293
4.53093	1599	3863	1062	2984	1615	1293
4.53093	1599	3863	1062	2984	1615	1293
4.5311	1600	3864	1061	2984	1615	1293
4.53127	1600	3864	1061	2985	1616	1292
4.53164	1600	3864	1061	2985	1616	1292
4.53168	1600	3864	1061	2985	1616	1292
4.53178	1600	3864	1061	2985	1616	1292
4.53181	1600	3864	1061	2985	1616	1292
4.53184	1600	3864	1061	2986	1617	1291
4.53192	1600	3864	1061	2986	1617	1291
4.5323	1600	3864	1061	2986	1617	1291
4.5325	1600	3864	1061	2987	1618	1290
4.5325	1598	3862	1063	2987	1618	1290
4.53255	1597	3861	1064	2987	1618	1290
4.53279	1597	3861	1064	2987	1618	1290
4.5333	1597	3861	1064	2987	1618	1290
4.53332	1598	3862	1063	2987	1618	1290
4.53342	1598	3862	1063	2987	1618	1290
4.53366	1598	3862	1063	2987	1618	1290
4.53374	1598	3862	1063	2987	1618	1290
4.53389	1598	3862	1063	2987	1618	1290
4.53407	1598	3862	1063	2987	1618	1290
4.53413	1598	3862	1063	2988	1619	1289
4.53419	1598	3862	1063	2988	1619	1289
4.53419	1598	3862	1063	2988	1619	1289
4.53427	1598	3862	1063	2989	1620	1288
4.53461	1598	3862	1063	2989	1620	1288
4.53463	1598	3862	1063	2989	1620	1288
4.53475	1598	3862	1063	2990	1621	1287
4.53495	1598	3862	1063	2990	1621	1287
4.53528	1598	3862	1063	2990	1621	1287
4.53529	1598	3862	1063	2990	1621	1287
4.53533	1598	3862	1063	2990	1621	1287
4.53535	1599	3863	1062	2990	1621	1287
4.53545	1599	3863	1062	2991	1622	1286
4.53549	1599	3863	1062	2992	1623	1285
4.53552	1599	3863	1062	2992	1623	1285
4.53576	1600	3864	1061	2992	1623	1285
4.53577	1600	3864	1061	2992	1623	1285
4.53581	1600	3864	1061	2992	1623	1285
4.53596	1600	3864	1061	2992	1623	1285
4.53596	1600	3864	1061	2992	1623	1285
4.53658	1600	3864	1061	2993	1624	1284
4.53668	1599	3863	1062	2993	1624	1284
4.5374	1599	3863	1062	2993	1624	1284
4.53771	1599	3863	1062	2993	1624	1284
4.538	1599	3863	1062	2993	1624	1284
4.53822	1599	3863	1062	2993	1624	1284
4.53857	1598	3862	1063	2993	1624	1284
4.5388	1597	3862	1063	2993	1624	1284
4.53883	1598	3863	1062	2993	1624	1284
4.53903	1598	3863	1062	2993	1624	1284
4.53934	1598	3863	1062	2992	1623	1285
4.53967	1598	3863	1062	2992	1623	1285
